fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2016-10-25,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"21,6","17,2","18,5",05:40,"24,6",11:50,17,"4,2","11,4",13:54,,"1003,9",Varias,"1001,2",23,66,92,Varias,51,12:10
2016-10-26,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"20,4","11,6","17,8",03:00,"23,1",11:00,17,"4,2","15,0",01:54,,"1006,4",Varias,"1000,4",03,71,94,Varias,54,18:15
2016-10-27,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"22,0","4,2","19,2",01:30,"24,8",11:04,15,"3,3","9,2",13:25,,"1011,7",Varias,"1005,9",02,85,90,Varias,66,11:00
2016-10-28,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,6","6,4","20,0",00:11,"27,3",15:29,18,"4,2","11,4",11:54,,"1014,7",Varias,"1010,5",17,80,93,Varias,55,17:33
2016-10-29,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,2","0,1","21,1",06:32,"27,3",12:32,26,"3,6","10,3",06:43,,"1015,5",11,"1012,3",16,76,93,Varias,54,07:54
2016-10-30,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,4","0,6","21,7",00:29,"27,1",13:31,99,"5,3","10,3",Varias,,"1013,0",00,"1009,7",16,72,88,Varias,55,04:47
2016-10-31,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,2","0,0","20,8",Varias,"25,6",14:40,02,"5,0","9,7",Varias,,"1013,5",Varias,"1009,3",04,76,87,00:00,68,13:38
2016-11-01,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,0","0,0","20,7",07:00,"25,2",14:20,02,"3,9","8,3",16:42,,"1015,9",Varias,"1013,3",00,76,86,Varias,68,14:06
2016-11-02,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"22,8","0,0","20,7",05:00,"24,8",12:40,99,"4,4","8,3",Varias,,"1014,6",Varias,"1011,4",Varias,76,85,00:00,69,12:35
2016-11-03,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,3","0,0","20,7",03:50,"25,9",11:30,02,"1,7","7,2",16:35,,"1012,2",00,"1009,1",17,75,85,Varias,61,11:25
2016-11-04,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,0","0,2","19,3",07:40,"26,7",15:10,31,"5,0","14,4",15:51,,"1010,7",Varias,"1007,0",15,72,86,Varias,48,15:11
2016-11-05,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"22,5","0,0","18,5",Varias,"26,5",13:00,18,"3,6","14,4",14:03,,"1009,8",Varias,"1006,6",16,64,83,Varias,46,12:35
2016-11-06,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"20,4","8,0","16,6",07:40,"24,3",12:00,10,"1,7","8,9",13:34,,"1010,4",Varias,"1008,2",04,75,86,Varias,59,11:58
2016-11-07,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"21,0",Ip,"17,2",07:00,"24,7",13:40,99,"5,6","13,3",Varias,,"1015,7",Varias,"1009,7",04,69,81,Varias,54,13:11
2016-11-08,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"21,9",Ip,"20,1",23:59,"23,7",12:30,02,"8,1","12,8",02:00,,"1020,5",Varias,"1015,5",01,63,80,02:05,53,12:06
2016-11-09,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"21,8","0,0","19,3",07:50,"24,2",12:40,99,"5,8","15,0",14:09,,"1021,6",Varias,"1018,8",17,60,78,Varias,42,10:59
2016-11-10,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"21,7","0,0","19,1",06:00,"24,3",13:30,02,"6,7","12,8",14:42,,"1022,0",Varias,"1018,7",17,70,81,Varias,60,13:31
2016-11-11,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"21,6","0,4","19,8",05:50,"23,5",12:30,02,"8,1","15,0",20:54,,"1019,9",00,"1016,8",17,73,86,Varias,61,12:29
2016-11-12,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"21,8","0,0","19,8",23:10,"23,9",13:50,02,"7,8","14,4",Varias,,"1017,8",11,"1014,8",16,64,77,01:54,53,11:05
2016-11-13,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"21,6","0,0","19,0",02:40,"24,1",13:00,01,"6,7","12,8",16:15,,"1015,7",00,"1012,1",16,67,80,Varias,54,16:18
2016-11-14,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"20,8","3,8","18,5",04:30,"23,0",14:20,03,"5,0","10,3",13:40,,"1012,5",00,"1009,4",17,73,89,Varias,60,14:18
2016-11-15,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"21,6","0,0","18,7",03:00,"24,4",11:10,99,"5,3","11,4",Varias,,"1011,9",Varias,"1009,4",16,68,79,00:30,53,23:59
2016-11-16,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"21,9","0,0","19,3",07:30,"24,5",13:30,02,"5,6","10,3",Varias,,"1012,1",Varias,"1009,9",03,67,79,Varias,50,00:05
2016-11-17,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"22,3","0,0","19,4",04:30,"25,2",13:20,03,"4,2","8,9",11:08,,"1012,3",Varias,"1009,9",15,71,84,Varias,48,13:28
2016-11-18,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"21,8","0,0","19,6",06:00,"24,0",12:50,02,"4,7","10,8",15:55,,"1013,1",Varias,"1010,0",16,79,85,Varias,68,12:37
2016-11-19,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"21,0","0,0","18,8",07:00,"23,2",13:50,03,"5,8","11,7",12:56,,"1015,4",Varias,"1012,5",05,74,85,00:00,62,14:58
2016-11-20,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"20,9","0,0","18,6",04:50,"23,2",14:00,03,"5,3","9,7",12:25,,"1015,3",Varias,"1012,6",04,68,81,Varias,57,13:22
2016-11-21,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"19,8","0,0","17,0",06:40,"22,5",13:10,99,"3,1","6,7",13:24,,"1014,0",00,"1009,7",Varias,69,81,Varias,59,12:03
2016-11-22,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"19,4","0,0","16,7",18:20,"22,0",09:50,34,"6,1","15,3",18:01,,"1011,1",Varias,"1006,9",06,68,87,Varias,60,20:43
2016-11-23,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"18,7","0,0","15,7",07:00,"21,7",13:50,99,"6,1","12,5",Varias,,"1015,1",Varias,"1009,8",04,62,76,Varias,42,14:35
2016-11-24,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"18,5","0,0","16,3",23:00,"20,7",12:20,99,"3,9","8,9",Varias,,"1015,8",Varias,"1013,1",17,57,69,Varias,50,13:37
2016-11-25,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"18,8","0,0","15,2",06:30,"22,5",14:50,26,"2,5","10,3",10:11,,"1013,8",00,"1006,1",18,60,74,Varias,42,10:10
2016-11-26,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"18,9","0,0","15,7",05:40,"22,1",10:30,99,"4,7","12,8",Varias,,"1010,2",Varias,"1006,4",06,64,80,Varias,52,21:34
2016-11-27,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"19,7",Ip,"16,0",05:30,"23,4",13:30,32,"3,3","9,2",16:48,,"1012,4",Varias,"1009,6",06,64,76,Varias,53,10:22
2016-11-28,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"19,4","0,0","16,4",Varias,"22,4",12:00,99,"3,3","8,3",Varias,,"1012,9",Varias,"1010,0",18,67,80,Varias,59,12:02
2016-11-29,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"19,4","0,0","17,1",02:00,"21,7",16:00,19,"3,9","9,2",13:03,,"1010,8",Varias,"1007,7",15,68,81,10:36,52,15:46
2016-11-30,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"20,6","0,0","16,6",07:30,"24,5",12:50,17,"4,4","11,4",14:04,,"1014,4",Varias,"1008,9",02,67,82,Varias,56,12:48
2016-12-01,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"19,8","0,0","16,3",05:00,"23,2",13:50,13,"2,8","6,7",13:58,,"1015,3",Varias,"1011,9",24,78,87,Varias,60,13:48
2016-12-02,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"22,8","0,0","18,2",03:20,"27,5",13:00,19,"2,5","11,7",23:49,,"1012,1",00,"1006,3",17,55,91,Varias,48,13:26
2016-12-03,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,8","0,0","20,1",23:59,"27,6",13:20,99,"5,6","12,8",Varias,,"1007,2",Varias,"1003,4",06,65,82,Varias,45,13:13
2016-12-04,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"22,0","0,0","18,5",23:59,"25,4",15:30,02,"4,2","11,7",15:44,,"1012,9",Varias,"1006,5",01,64,83,Varias,43,14:46
2016-12-05,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"20,2","0,0","17,1",04:59,"23,3",12:35,99,"3,6","9,7",Varias,,"1017,1",Varias,"1012,4",05,73,84,Varias,64,09:44
2016-12-06,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"21,4","0,0","19,2",05:00,"23,5",14:40,02,"4,7","12,8",17:30,,"1017,8",Varias,"1015,5",14,72,85,01:04,61,14:18
2016-12-07,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"20,4","0,0","18,5",23:59,"22,4",13:40,02,"4,7","9,7",03:41,,"1017,3",Varias,"1014,4",15,69,87,01:50,62,12:23
2016-12-08,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"21,4","0,3","17,1",03:30,"25,7",14:50,19,"2,5","8,3",10:50,,"1017,6",Varias,"1014,6",05,62,88,Varias,34,15:55
2016-12-09,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"21,0","0,0","18,0",23:30,"23,9",11:20,13,"2,2","7,2",14:12,,"1018,8",Varias,"1015,7",04,62,71,05:27,43,00:00
2016-12-10,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,,"0,0",,,,,99,"2,2","6,1",Varias,,"1019,3",Varias,"1016,6",05,61,72,Varias,41,11:45
2016-12-11,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"19,6","0,0","16,3",04:30,"22,8",11:00,99,"3,6","6,7",Varias,,"1017,8",Varias,"1014,8",Varias,64,73,Varias,45,21:23
2016-12-12,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"19,4","0,5","16,2",01:00,"22,6",14:00,02,"3,1","8,9",09:27,,"1016,4",Varias,"1013,9",15,59,77,Varias,49,00:00
2016-12-13,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"19,5","0,0","16,3",05:50,"22,7",12:30,06,"2,2","6,1",13:58,,"1019,7",Varias,"1015,3",05,60,77,00:02,48,05:12
2016-12-14,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"19,4","0,5","15,8",07:00,"23,0",14:00,03,"5,6","12,5",15:21,,"1021,9",Varias,"1018,5",05,58,73,01:19,49,05:28
2016-12-15,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,,"0,6",,,,,02,"5,6","13,9",16:10,,"1023,3",Varias,"1020,5",04,74,92,Varias,56,22:01
2016-12-16,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"19,6","0,4","16,8",23:00,"22,4",14:10,01,"6,7","14,4",22:26,,"1023,5",Varias,"1019,7",15,65,85,Varias,51,13:59
2016-12-17,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"17,8","2,3","15,6",20:40,"20,0",13:00,36,"7,2","17,5",10:57,,"1019,9",00,"1014,7",18,68,85,16:50,46,10:27
2016-12-18,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"18,2","0,2","15,4",07:00,"21,0",14:50,03,"4,4","13,3",12:24,,"1016,7",22,"1013,7",15,66,81,00:28,50,15:19
2016-12-19,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"18,9","1,8","16,1",23:40,"21,7",14:10,35,"4,4","11,7",17:13,,"1018,1",Varias,"1015,1",15,66,86,Varias,50,13:15
2016-12-20,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"17,8","0,6","15,0",07:00,"20,6",12:30,03,"3,9","10,3",15:37,,"1019,3",Varias,"1016,5",16,65,80,09:12,56,16:45
2016-12-21,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"18,6","0,0","16,2",06:20,"21,0",14:30,99,"6,7","10,8",Varias,,"1019,9",Varias,"1017,0",15,63,83,Varias,51,14:32
2016-12-22,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"19,2",Ip,"17,2",08:00,"21,3",13:40,99,"6,7","10,3",Varias,,"1022,0",Varias,"1018,3",03,66,76,01:21,54,16:21
2016-12-23,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"17,4","4,1","15,3",15:00,"19,4",03:50,11,"3,9","11,7",11:16,,"1023,9",Varias,"1020,3",18,65,81,Varias,44,06:17
2016-12-24,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"19,0","6,1","16,5",00:10,"21,4",13:20,99,"5,3","11,7",Varias,,"1023,0",Varias,"1020,1",15,59,75,07:34,43,13:22
2016-12-25,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"18,2","0,0","16,2",05:00,"20,2",12:30,09,"3,6","12,5",00:52,,"1021,6",Varias,"1018,1",16,57,79,04:15,47,00:00
2016-12-26,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"19,0","0,0","17,5",23:59,"20,5",12:30,11,"5,3","11,7",10:47,,"1021,2",Varias,"1017,2",17,52,72,Varias,45,03:06
2016-12-27,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"18,6","0,0","16,7",00:40,"20,4",12:00,11,"3,1","9,2",Varias,,"1020,6",Varias,"1017,4",16,54,74,00:26,48,14:14
2016-12-28,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"18,7","0,0","16,8",06:30,"20,6",12:40,99,"1,9","7,2",Varias,,"1019,8",Varias,"1016,3",16,57,71,00:38,44,20:44
2016-12-29,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"18,8","0,0","16,7",06:40,"21,0",13:50,13,"2,8","10,3",12:07,,"1020,9",Varias,"1017,9",05,53,71,02:34,43,16:15
2016-12-30,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"18,6","0,0","16,5",03:10,"20,7",13:00,99,"3,9","10,3",Varias,,"1022,3",Varias,"1018,6",19,51,67,03:08,43,12:57
2016-12-31,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"18,4","0,0","15,9",23:59,"20,8",12:50,15,"4,2","9,7",Varias,,"1020,3",Varias,"1016,7",18,56,68,08:43,47,21:22
2017-07-01,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,2","0,0","20,5",23:59,"26,0",12:10,99,"9,2","18,6",Varias,,"1014,7",00,"1012,3",18,55,70,22:27,46,13:13
2017-07-02,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,0","0,0","19,7",06:00,"26,2",13:50,02,"9,2","16,9",14:28,,"1013,8",Varias,"1011,1",16,59,74,05:18,50,16:07
2017-07-03,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,2","0,0","18,7",06:00,"27,6",15:40,99,"6,7","14,4",Varias,,"1013,5",00,"1011,2",17,62,78,06:50,34,23:56
2017-07-04,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,2","0,0","20,6",06:20,"27,9",14:00,99,"7,2","16,4",Varias,,"1013,5",Varias,"1011,3",18,53,75,22:18,32,00:12
2017-07-05,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,8","0,0","20,8",Varias,"26,7",13:10,35,"9,4","16,9",23:57,,"1013,3",Varias,"1011,5",18,58,74,03:00,47,11:38
2017-07-06,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,7","0,0","21,1",23:59,"26,3",15:00,02,"10,3","18,1",Varias,,"1014,9",23,"1011,2",04,62,78,06:30,46,14:50
2017-07-07,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,2","0,0","20,5",06:30,"25,8",14:40,02,"9,7","17,5",16:28,,"1015,7",Varias,"1013,0",02,66,79,23:46,47,14:40
2017-07-08,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,6","0,0","20,5",04:00,"26,8",13:30,02,"8,3","18,6",14:29,,"1016,1",Varias,"1014,5",Varias,62,79,00:29,50,13:22
2017-07-09,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,0",Ip,"21,4",Varias,"26,5",13:10,99,"8,6","18,1",Varias,,"1015,1",00,"1012,9",Varias,61,74,18:08,52,12:48
2017-07-10,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,0",Ip,"19,6",05:40,"26,5",15:30,35,"9,2","16,9",Varias,,"1013,0",00,"1009,7",18,61,88,05:23,46,14:44
2017-07-11,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,8","0,0","21,0",Varias,"26,7",15:10,02,"10,0","18,9",14:04,,"1012,3",Varias,"1009,7",05,58,77,01:29,46,15:45
2017-07-12,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,4","0,0","21,4",Varias,"27,3",13:00,02,"8,9","16,9",15:32,,"1013,1",Varias,"1010,7",04,61,75,23:56,50,13:16
2017-07-13,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,9","0,0","21,1",Varias,"26,7",14:00,02,"8,9","18,6",12:18,,"1012,9",00,"1009,9",18,66,79,21:56,57,12:58
2017-07-14,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,8","0,0","21,3",04:00,"26,4",13:20,01,"10,3","18,9",13:54,,"1011,3",00,"1008,1",17,70,81,03:22,50,21:52
2017-07-15,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,6","0,0","22,0",07:00,"27,2",13:50,99,"9,7","16,4",Varias,,"1009,4",Varias,"1007,4",16,73,85,07:02,60,00:05
2017-07-16,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"25,4","0,0","21,3",Varias,"29,4",14:50,02,"7,8","15,0",13:10,,"1009,9",Varias,"1007,6",18,68,85,04:09,54,14:51
2017-07-17,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"25,6","0,0","21,5",07:00,"29,6",14:20,02,"7,5","15,3",12:15,,"1009,6",Varias,"1007,5",16,67,82,00:48,48,14:10
2017-07-18,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,8","0,0","20,7",Varias,"27,0",13:40,01,"9,4","17,5",13:29,,"1011,7",Varias,"1007,6",05,69,82,06:25,58,13:37
2017-07-19,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,8","0,0","21,0",Varias,"26,7",13:30,02,"9,2","18,6",13:24,,"1013,7",23,"1009,8",03,66,78,Varias,56,12:29
2017-07-20,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,2","0,0","21,4",Varias,"26,9",14:40,02,"8,6","16,4",17:08,,"1014,4",Varias,"1011,9",18,68,86,10:57,54,14:16
2017-07-21,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,5","0,0","20,9",03:40,"26,1",13:30,01,"9,4","18,9",12:18,,"1013,3",11,"1011,0",04,62,78,00:26,47,11:56
2017-07-22,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,4","0,0","21,1",04:00,"25,8",14:00,02,"9,2","18,1",Varias,,"1013,4",Varias,"1010,5",04,63,75,22:12,46,13:52
2017-07-23,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,6","0,0","20,9",04:00,"26,4",14:00,99,"10,6","18,6",Varias,,"1014,3",Varias,"1011,3",04,64,76,06:42,52,13:44
2017-07-24,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,3","0,0","21,2",04:00,"27,4",14:30,36,"9,2","18,9",15:05,,"1013,7",00,"1010,2",18,63,79,22:54,53,13:53
2017-07-25,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,4","0,0","21,7",Varias,"27,1",15:40,01,"10,8","17,5",12:39,,"1011,8",00,"1008,1",18,69,81,05:30,58,15:41
2017-07-26,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,4","0,0","21,3",04:50,"27,4",14:10,02,"9,2","16,9",13:39,,"1009,6",00,"1007,1",17,69,82,23:14,58,13:01
2017-07-27,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"25,4","0,0","20,9",04:00,"29,9",14:00,03,"7,5","13,9",15:49,,"1009,6",Varias,"1006,4",04,70,84,02:30,35,23:49
2017-07-28,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"29,4","0,0","25,3",Varias,"33,6",15:50,99,"6,9","12,5",Varias,,"1011,2",Varias,"1007,4",04,44,69,Varias,22,01:19
2017-07-29,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"26,0","0,0","22,4",23:59,"29,6",14:50,01,"8,1","13,9",Varias,,"1012,1",Varias,"1009,4",03,62,84,23:59,20,01:12
2017-07-30,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,7","0,0","20,8",06:00,"26,6",13:30,02,"9,7","17,5",12:41,,"1011,6",00,"1009,4",05,71,87,Varias,59,13:28
2017-07-31,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,1","0,0","21,1",Varias,"27,1",15:50,01,"10,0","18,9",11:40,,"1011,5",Varias,"1008,9",04,62,75,22:30,51,14:39
2017-08-01,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,8","0,0","21,5",04:00,"28,0",13:40,02,"9,2","17,5",Varias,,"1013,5",Varias,"1009,7",05,63,78,03:42,50,19:11
